crisis,configuration,stress_def,model,seed,n_train,n_test,auc,auc_full_window,auc_first30,auc_rest,pr_auc,brier,ece,alarm_rate,alarm_precision,drawdown_lift,severity_lift,n_alarms,n_events,n_train_rows_after_dropna,n_trees_built,calm_mean_score,calm_max_score
crisis_2020,spx_crisis_2008,h10_d05,VIXPercentileRaw,46,2229,253,0.6,0.6,0.5961538461538461,0.6112040133779264,0.31223878985364395,0.6859058404044132,0.7130353213213533,0.4980237154150198,0.21428571428571427,1.2590112289818816,1.1000118432588628,126,43,2209,,0.345261807756149,0.8564961521050249
crisis_2020,spx_crisis_2008,h10_d05,VIXPercentileCalibrated,42,2229,253,0.5523809523809524,0.5523809523809524,0.34615384615384615,0.5572045707915273,0.20062934295736257,0.14293115348477098,0.029906498885680272,0.31620553359683795,0.225,1.5249500249577255,1.3342951742630291,80,43,2209,,0.03768244479805354,0.08695652173913043
crisis_2020,spx_crisis_2008,h10_d05,VIXPercentileCalibrated,43,2229,253,0.5523809523809524,0.5523809523809524,0.34615384615384615,0.5572045707915273,0.20062934295736257,0.14293115348477098,0.029906498885680272,0.31620553359683795,0.225,1.5249500249577255,1.3342951742630291,80,43,2209,,0.03768244479805354,0.08695652173913043
crisis_2020,spx_crisis_2008,h10_d05,VIXPercentileCalibrated,44,2229,253,0.5523809523809524,0.5523809523809524,0.34615384615384615,0.5572045707915273,0.20062934295736257,0.14293115348477098,0.029906498885680272,0.31620553359683795,0.225,1.5249500249577255,1.3342951742630291,80,43,2209,,0.03768244479805354,0.08695652173913043
crisis_2020,spx_crisis_2008,h10_d05,VIXPercentileCalibrated,45,2229,253,0.5523809523809524,0.5523809523809524,0.34615384615384615,0.5572045707915273,0.20062934295736257,0.14293115348477098,0.029906498885680272,0.31620553359683795,0.225,1.5249500249577255,1.3342951742630291,80,43,2209,,0.03768244479805354,0.08695652173913043
crisis_2020,spx_crisis_2008,h10_d05,VIXPercentileCalibrated,46,2229,253,0.5523809523809524,0.5523809523809524,0.34615384615384615,0.5572045707915273,0.20062934295736257,0.14293115348477098,0.029906498885680272,0.31620553359683795,0.225,1.5249500249577255,1.3342951742630291,80,43,2209,,0.03768244479805354,0.08695652173913043
crisis_2020,spx_crisis_2008,h10_d05,HarRvThreshold,42,2229,253,0.5827560613557645,0.5827560613557645,0.6634615384615385,0.5038363171355499,0.33004248952772763,0.18131298687849473,0.14799917564365134,0.30735930735930733,0.29577464788732394,1.7398081057551098,1.3070949816030377,71,43,2209,,0.017425153072059482,0.08035836744005015
crisis_2020,spx_crisis_2008,h10_d05,HarRvThreshold,43,2229,253,0.5827560613557645,0.5827560613557645,0.6634615384615385,0.5038363171355499,0.33004248952772763,0.18131298687849473,0.14799917564365134,0.30735930735930733,0.29577464788732394,1.7398081057551098,1.3070949816030377,71,43,2209,,0.017425153072059482,0.08035836744005015
crisis_2020,spx_crisis_2008,h10_d05,HarRvThreshold,44,2229,253,0.5827560613557645,0.5827560613557645,0.6634615384615385,0.5038363171355499,0.33004248952772763,0.18131298687849473,0.14799917564365134,0.30735930735930733,0.29577464788732394,1.7398081057551098,1.3070949816030377,71,43,2209,,0.017425153072059482,0.08035836744005015
crisis_2020,spx_crisis_2008,h10_d05,HarRvThreshold,45,2229,253,0.5827560613557645,0.5827560613557645,0.6634615384615385,0.5038363171355499,0.33004248952772763,0.18131298687849473,0.14799917564365134,0.30735930735930733,0.29577464788732394,1.7398081057551098,1.3070949816030377,71,43,2209,,0.017425153072059482,0.08035836744005015
crisis_2020,spx_crisis_2008,h10_d05,HarRvThreshold,46,2229,253,0.5827560613557645,0.5827560613557645,0.6634615384615385,0.5038363171355499,0.33004248952772763,0.18131298687849473,0.14799917564365134,0.30735930735930733,0.29577464788732394,1.7398081057551098,1.3070949816030377,71,43,2209,,0.017425153072059482,0.08035836744005015
crisis_2020,spx_crisis_2008,h10_d05,LogisticRegressionL2,42,2229,253,0.6198228128460687,0.6198228128460687,0.6153846153846154,0.6236064659977704,0.36991444150540354,0.36772777092798437,0.4565295683768403,0.30039525691699603,0.27631578947368424,1.8369967525144388,1.3070949816030377,76,43,2209,,0.3611895759060204,0.5878380495223935
crisis_2020,spx_crisis_2008,h10_d05,LogisticRegressionL2,43,2229,253,0.6198228128460687,0.6198228128460687,0.6153846153846154,0.6236064659977704,0.36991444150540354,0.36772777092798437,0.4565295683768403,0.30039525691699603,0.27631578947368424,1.8369967525144388,1.3070949816030377,76,43,2209,,0.3611895759060204,0.5878380495223935
crisis_2020,spx_crisis_2008,h10_d05,LogisticRegressionL2,44,2229,253,0.6198228128460687,0.6198228128460687,0.6153846153846154,0.6236064659977704,0.36991444150540354,0.36772777092798437,0.4565295683768403,0.30039525691699603,0.27631578947368424,1.8369967525144388,1.3070949816030377,76,43,2209,,0.3611895759060204,0.5878380495223935
crisis_2020,spx_crisis_2008,h10_d05,LogisticRegressionL2,45,2229,253,0.6198228128460687,0.6198228128460687,0.6153846153846154,0.6236064659977704,0.36991444150540354,0.36772777092798437,0.4565295683768403,0.30039525691699603,0.27631578947368424,1.8369967525144388,1.3070949816030377,76,43,2209,,0.3611895759060204,0.5878380495223935
crisis_2020,spx_crisis_2008,h10_d05,LogisticRegressionL2,46,2229,253,0.6198228128460687,0.6198228128460687,0.6153846153846154,0.6236064659977704,0.36991444150540354,0.36772777092798437,0.4565295683768403,0.30039525691699603,0.27631578947368424,1.8369967525144388,1.3070949816030377,76,43,2209,,0.3611895759060204,0.5878380495223935
crisis_2020,spx_crisis_2008,h10_d05,LightGbmTuned,42,2229,253,0.4847729789590255,0.4847729789590255,0.17307692307692307,0.4763099219620959,0.18314246771416584,0.2898209523905591,0.3604280504194613,0.23715415019762845,0.016666666666666666,0.3650179259876755,0.561322253134113,60,43,2209,50.0,0.3690428207593961,0.6038407563709841
crisis_2020,spx_crisis_2008,h10_d05,LightGbmTuned,43,2229,253,0.4847729789590255,0.4847729789590255,0.17307692307692307,0.4763099219620959,0.18314246771416584,0.2898209523905591,0.3604280504194613,0.23715415019762845,0.016666666666666666,0.3650179259876755,0.561322253134113,60,43,2209,50.0,0.3690428207593961,0.6038407563709841
crisis_2020,spx_crisis_2008,h10_d05,LightGbmTuned,44,2229,253,0.4847729789590255,0.4847729789590255,0.17307692307692307,0.4763099219620959,0.18314246771416584,0.2898209523905591,0.3604280504194613,0.23715415019762845,0.016666666666666666,0.3650179259876755,0.561322253134113,60,43,2209,50.0,0.3690428207593961,0.6038407563709841
crisis_2020,spx_crisis_2008,h10_d05,LightGbmTuned,45,2229,253,0.4847729789590255,0.4847729789590255,0.17307692307692307,0.4763099219620959,0.18314246771416584,0.2898209523905591,0.3604280504194613,0.23715415019762845,0.016666666666666666,0.3650179259876755,0.561322253134113,60,43,2209,50.0,0.3690428207593961,0.6038407563709841
crisis_2020,spx_crisis_2008,h10_d05,LightGbmTuned,46,2229,253,0.4847729789590255,0.4847729789590255,0.17307692307692307,0.4763099219620959,0.18314246771416584,0.2898209523905591,0.3604280504194613,0.23715415019762845,0.016666666666666666,0.3650179259876755,0.561322253134113,60,43,2209,50.0,0.3690428207593961,0.6038407563709841
crisis_2020,spx_crisis_2008,h20_d07,NaiveBaseRate,42,2229,253,0.5,0.5,0.5,0.5,0.16205533596837945,0.14702439649090968,0.10597637679386171,0.0,,,,0,41,2209,,0.056586690810321395,0.05658669081032141
crisis_2020,spx_crisis_2008,h20_d07,NaiveBaseRate,43,2229,253,0.5,0.5,0.5,0.5,0.16205533596837945,0.14702439649090968,0.10597637679386171,0.0,,,,0,41,2209,,0.056586690810321395,0.05658669081032141
crisis_2020,spx_crisis_2008,h20_d07,NaiveBaseRate,44,2229,253,0.5,0.5,0.5,0.5,0.16205533596837945,0.14702439649090968,0.10597637679386171,0.0,,,,0,41,2209,,0.056586690810321395,0.05658669081032141
crisis_2020,spx_crisis_2008,h20_d07,NaiveBaseRate,45,2229,253,0.5,0.5,0.5,0.5,0.16205533596837945,0.14702439649090968,0.10597637679386171,0.0,,,,0,41,2209,,0.056586690810321395,0.05658669081032141
crisis_2020,spx_crisis_2008,h20_d07,NaiveBaseRate,46,2229,253,0.5,0.5,0.5,0.5,0.16205533596837945,0.14702439649090968,0.10597637679386171,0.0,,,,0,41,2209,,0.056586690810321395,0.05658669081032141
crisis_2020,spx_crisis_2008,h20_d07,VIXPercentileRaw,42,2229,253,0.44351127473538887,0.44351127473538887,0.8842592592592592,0.560966939210807,0.19413999072516847,0.715529716830326,0.7531639172460753,0.4980237154150198,0.12698412698412698,0.9669766080425028,1.166869119445341,126,41,2209,,0.345261807756149,0.8564961521050249
crisis_2020,spx_crisis_2008,h20_d07,VIXPercentileRaw,43,2229,253,0.44351127473538887,0.44351127473538887,0.8842592592592592,0.560966939210807,0.19413999072516847,0.715529716830326,0.7531639172460753,0.4980237154150198,0.12698412698412698,0.9669766080425028,1.166869119445341,126,41,2209,,0.345261807756149,0.8564961521050249
crisis_2020,spx_crisis_2008,h20_d07,VIXPercentileRaw,44,2229,253,0.44351127473538887,0.44351127473538887,0.8842592592592592,0.560966939210807,0.19413999072516847,0.715529716830326,0.7531639172460753,0.4980237154150198,0.12698412698412698,0.9669766080425028,1.166869119445341,126,41,2209,,0.345261807756149,0.8564961521050249
crisis_2020,spx_crisis_2008,h20_d07,VIXPercentileRaw,45,2229,253,0.44351127473538887,0.44351127473538887,0.8842592592592592,0.560966939210807,0.19413999072516847,0.715529716830326,0.7531639172460753,0.4980237154150198,0.12698412698412698,0.9669766080425028,1.166869119445341,126,41,2209,,0.345261807756149,0.8564961521050249
crisis_2020,spx_crisis_2008,h20_d07,VIXPercentileRaw,46,2229,253,0.44351127473538887,0.44351127473538887,0.8842592592592592,0.560966939210807,0.19413999072516847,0.715529716830326,0.7531639172460753,0.4980237154150198,0.12698412698412698,0.9669766080425028,1.166869119445341,126,41,2209,,0.345261807756149,0.8564961521050249
crisis_2020,spx_crisis_2008,h20_d07,VIXPercentileCalibrated,42,2229,253,0.40410722503451457,0.40410722503451457,0.6134259259259259,0.515286171347316,0.14924692174786441,0.1449647566231942,0.084301863260231,0.31620553359683795,0.175,1.0925610927263152,1.1134698465873687,80,41,2209,,0.0412288156237147,0.08695652173913043
crisis_2020,spx_crisis_2008,h20_d07,VIXPercentileCalibrated,43,2229,253,0.40410722503451457,0.40410722503451457,0.6134259259259259,0.515286171347316,0.14924692174786441,0.1449647566231942,0.084301863260231,0.31620553359683795,0.175,1.0925610927263152,1.1134698465873687,80,41,2209,,0.0412288156237147,0.08695652173913043
crisis_2020,spx_crisis_2008,h20_d07,VIXPercentileCalibrated,44,2229,253,0.40410722503451457,0.40410722503451457,0.6134259259259259,0.515286171347316,0.14924692174786441,0.1449647566231942,0.084301863260231,0.31620553359683795,0.175,1.0925610927263152,1.1134698465873687,80,41,2209,,0.0412288156237147,0.08695652173913043
crisis_2020,spx_crisis_2008,h20_d07,VIXPercentileCalibrated,45,2229,253,0.40410722503451457,0.40410722503451457,0.6134259259259259,0.515286171347316,0.14924692174786441,0.1449647566231942,0.084301863260231,0.31620553359683795,0.175,1.0925610927263152,1.1134698465873687,80,41,2209,,0.0412288156237147,0.08695652173913043
crisis_2020,spx_crisis_2008,h20_d07,VIXPercentileCalibrated,46,2229,253,0.40410722503451457,0.40410722503451457,0.6134259259259259,0.515286171347316,0.14924692174786441,0.1449647566231942,0.084301863260231,0.31620553359683795,0.175,1.0925610927263152,1.1134698465873687,80,41,2209,,0.0412288156237147,0.08695652173913043
crisis_2020,spx_crisis_2008,h20_d07,HarRvThreshold,42,2229,253,0.5242407355809418,0.5242407355809418,0.10344827586206896,0.3487694300518135,0.2299285571384486,0.19218314678639548,0.17397320161767732,0.30735930735930733,0.23943661971830985,1.429324025221415,1.1344366767771723,71,37,2209,,0.017425153072059482,0.08035836744005015
crisis_2020,spx_crisis_2008,h20_d07,HarRvThreshold,43,2229,253,0.5242407355809418,0.5242407355809418,0.10344827586206896,0.3487694300518135,0.2299285571384486,0.19218314678639548,0.17397320161767732,0.30735930735930733,0.23943661971830985,1.429324025221415,1.1344366767771723,71,37,2209,,0.017425153072059482,0.08035836744005015
crisis_2020,spx_crisis_2008,h20_d07,HarRvThreshold,44,2229,253,0.5242407355809418,0.5242407355809418,0.10344827586206896,0.3487694300518135,0.2299285571384486,0.19218314678639548,0.17397320161767732,0.30735930735930733,0.23943661971830985,1.429324025221415,1.1344366767771723,71,37,2209,,0.017425153072059482,0.08035836744005015
crisis_2020,spx_crisis_2008,h20_d07,HarRvThreshold,45,2229,253,0.5242407355809418,0.5242407355809418,0.10344827586206896,0.3487694300518135,0.2299285571384486,0.19218314678639548,0.17397320161767732,0.30735930735930733,0.23943661971830985,1.429324025221415,1.1344366767771723,71,37,2209,,0.017425153072059482,0.08035836744005015
crisis_2020,spx_crisis_2008,h20_d07,HarRvThreshold,46,2229,253,0.5242407355809418,0.5242407355809418,0.10344827586206896,0.3487694300518135,0.2299285571384486,0.19218314678639548,0.17397320161767732,0.30735930735930733,0.23943661971830985,1.429324025221415,1.1344366767771723,71,37,2209,,0.017425153072059482,0.08035836744005015
crisis_2020,spx_crisis_2008,h20_d07,LogisticRegressionL2,42,2229,253,0.5548780487804877,0.5548780487804877,0.8564814814814815,0.623178101670814,0.22468290902558416,0.4168715124490863,0.507868952259013,0.36363636363636365,0.18478260869565216,1.2904958397831887,1.1962162275581858,92,41,2209,,0.383800903030035,0.5439278480371722
crisis_2020,spx_crisis_2008,h20_d07,LogisticRegressionL2,43,2229,253,0.5548780487804877,0.5548780487804877,0.8564814814814815,0.623178101670814,0.22468290902558416,0.4168715124490863,0.507868952259013,0.36363636363636365,0.18478260869565216,1.2904958397831887,1.1962162275581858,92,41,2209,,0.383800903030035,0.5439278480371722
crisis_2020,spx_crisis_2008,h20_d07,LogisticRegressionL2,44,2229,253,0.5548780487804877,0.5548780487804877,0.8564814814814815,0.623178101670814,0.22468290902558416,0.4168715124490863,0.507868952259013,0.36363636363636365,0.18478260869565216,1.2904958397831887,1.1962162275581858,92,41,2209,,0.383800903030035,0.5439278480371722
crisis_2020,spx_crisis_2008,h20_d07,LogisticRegressionL2,45,2229,253,0.5548780487804877,0.5548780487804877,0.8564814814814815,0.623178101670814,0.22468290902558416,0.4168715124490863,0.507868952259013,0.36363636363636365,0.18478260869565216,1.2904958397831887,1.1962162275581858,92,41,2209,,0.383800903030035,0.5439278480371722
crisis_2020,spx_crisis_2008,h20_d07,LogisticRegressionL2,46,2229,253,0.5548780487804877,0.5548780487804877,0.8564814814814815,0.623178101670814,0.22468290902558416,0.4168715124490863,0.507868952259013,0.36363636363636365,0.18478260869565216,1.2904958397831887,1.1962162275581858,92,41,2209,,0.383800903030035,0.5439278480371722
crisis_2020,spx_crisis_2008,h20_d07,LightGbmTuned,42,2229,253,0.286930510814542,0.286930510814542,0.662037037037037,0.2986135798080341,0.12762908636009024,0.3125350812655521,0.3756899277632758,0.2450592885375494,0.016129032258064516,0.5912575078305284,0.38729620550831767,62,41,2209,50.0,0.35333755330834477,0.5358948476283811
crisis_2020,spx_crisis_2008,h20_d07,LightGbmTuned,43,2229,253,0.286930510814542,0.286930510814542,0.662037037037037,0.2986135798080341,0.12762908636009024,0.3125350812655521,0.3756899277632758,0.2450592885375494,0.016129032258064516,0.5912575078305284,0.38729620550831767,62,41,2209,50.0,0.35333755330834477,0.5358948476283811
crisis_2020,spx_crisis_2008,h20_d07,LightGbmTuned,44,2229,253,0.286930510814542,0.286930510814542,0.662037037037037,0.2986135798080341,0.12762908636009024,0.3125350812655521,0.3756899277632758,0.2450592885375494,0.016129032258064516,0.5912575078305284,0.38729620550831767,62,41,2209,50.0,0.35333755330834477,0.5358948476283811
crisis_2020,spx_crisis_2008,h20_d07,LightGbmTuned,45,2229,253,0.286930510814542,0.286930510814542,0.662037037037037,0.2986135798080341,0.12762908636009024,0.3125350812655521,0.3756899277632758,0.2450592885375494,0.016129032258064516,0.5912575078305284,0.38729620550831767,62,41,2209,50.0,0.35333755330834477,0.5358948476283811
crisis_2020,spx_crisis_2008,h20_d07,LightGbmTuned,46,2229,253,0.286930510814542,0.286930510814542,0.662037037037037,0.2986135798080341,0.12762908636009024,0.3125350812655521,0.3756899277632758,0.2450592885375494,0.016129032258064516,0.5912575078305284,0.38729620550831767,62,41,2209,50.0,0.35333755330834477,0.5358948476283811
crisis_2020,spx_no_vvix,h5_d03,LogisticRegressionL2,42,2229,253,0.419345579793341,0.419345579793341,,0.39822312190733244,0.19559480487204373,0.26388159196681854,0.2480565327884381,0.07114624505928854,0.2222222222222222,0.5282054170969637,0.9355225059176682,18,52,1978,,0.24732545473427814,0.842967683833421
crisis_2020,spx_no_vvix,h5_d03,LogisticRegressionL2,43,2229,253,0.419345579793341,0.419345579793341,,0.39822312190733244,0.19559480487204373,0.26388159196681854,0.2480565327884381,0.07114624505928854,0.2222222222222222,0.5282054170969637,0.9355225059176682,18,52,1978,,0.24732545473427814,0.842967683833421
crisis_2020,spx_no_vvix,h5_d03,LogisticRegressionL2,44,2229,253,0.419345579793341,0.419345579793341,,0.39822312190733244,0.19559480487204373,0.26388159196681854,0.2480565327884381,0.07114624505928854,0.2222222222222222,0.5282054170969637,0.9355225059176682,18,52,1978,,0.24732545473427814,0.842967683833421
crisis_2020,spx_no_vvix,h5_d03,LogisticRegressionL2,45,2229,253,0.419345579793341,0.419345579793341,,0.39822312190733244,0.19559480487204373,0.26388159196681854,0.2480565327884381,0.07114624505928854,0.2222222222222222,0.5282054170969637,0.9355225059176682,18,52,1978,,0.24732545473427814,0.842967683833421
crisis_2020,spx_no_vvix,h5_d03,LogisticRegressionL2,46,2229,253,0.419345579793341,0.419345579793341,,0.39822312190733244,0.19559480487204373,0.26388159196681854,0.2480565327884381,0.07114624505928854,0.2222222222222222,0.5282054170969637,0.9355225059176682,18,52,1978,,0.24732545473427814,0.842967683833421
crisis_2020,spx_no_vvix,h5_d03,LightGbmTuned,42,2229,253,0.6847971680061233,0.6847971680061233,,0.6623369320737742,0.3968296731989885,0.249409161901718,0.30472194771188343,0.10276679841897234,0.4230769230769231,2.7027798440130124,1.4798555569968137,26,52,1978,50.0,0.289472368864936,0.6278975487766416
crisis_2020,spx_no_vvix,h5_d03,LightGbmTuned,43,2229,253,0.6847971680061233,0.6847971680061233,,0.6623369320737742,0.3968296731989885,0.249409161901718,0.30472194771188343,0.10276679841897234,0.4230769230769231,2.7027798440130124,1.4798555569968137,26,52,1978,50.0,0.289472368864936,0.6278975487766416
crisis_2020,spx_no_vvix,h5_d03,LightGbmTuned,44,2229,253,0.6847971680061233,0.6847971680061233,,0.6623369320737742,0.3968296731989885,0.249409161901718,0.30472194771188343,0.10276679841897234,0.4230769230769231,2.7027798440130124,1.4798555569968137,26,52,1978,50.0,0.289472368864936,0.6278975487766416
crisis_2020,spx_no_vvix,h5_d03,LightGbmTuned,45,2229,253,0.6847971680061233,0.6847971680061233,,0.6623369320737742,0.3968296731989885,0.249409161901718,0.30472194771188343,0.10276679841897234,0.4230769230769231,2.7027798440130124,1.4798555569968137,26,52,1978,50.0,0.289472368864936,0.6278975487766416
crisis_2020,spx_no_vvix,h5_d03,LightGbmTuned,46,2229,253,0.6847971680061233,0.6847971680061233,,0.6623369320737742,0.3968296731989885,0.249409161901718,0.30472194771188343,0.10276679841897234,0.4230769230769231,2.7027798440130124,1.4798555569968137,26,52,1978,50.0,0.289472368864936,0.6278975487766416
crisis_2020,spx_no_vvix,h10_d05,LogisticRegressionL2,42,2229,253,0.486046511627907,0.486046511627907,0.40384615384615385,0.4955406911928651,0.21084474603807213,0.34166575570884944,0.36461775030874755,0.22134387351778656,0.19642857142857142,1.2800970277439194,1.158346338152699,56,43,1978,,0.19165649724810446,0.7282879643200987
crisis_2020,spx_no_vvix,h10_d05,LogisticRegressionL2,43,2229,253,0.486046511627907,0.486046511627907,0.40384615384615385,0.4955406911928651,0.21084474603807213,0.34166575570884944,0.36461775030874755,0.22134387351778656,0.19642857142857142,1.2800970277439194,1.158346338152699,56,43,1978,,0.19165649724810446,0.7282879643200987
crisis_2020,spx_no_vvix,h10_d05,LogisticRegressionL2,44,2229,253,0.486046511627907,0.486046511627907,0.40384615384615385,0.4955406911928651,0.21084474603807213,0.34166575570884944,0.36461775030874755,0.22134387351778656,0.19642857142857142,1.2800970277439194,1.158346338152699,56,43,1978,,0.19165649724810446,0.7282879643200987
crisis_2020,spx_no_vvix,h10_d05,LogisticRegressionL2,45,2229,253,0.486046511627907,0.486046511627907,0.40384615384615385,0.4955406911928651,0.21084474603807213,0.34166575570884944,0.36461775030874755,0.22134387351778656,0.19642857142857142,1.2800970277439194,1.158346338152699,56,43,1978,,0.19165649724810446,0.7282879643200987
crisis_2020,spx_no_vvix,h10_d05,LogisticRegressionL2,46,2229,253,0.486046511627907,0.486046511627907,0.40384615384615385,0.4955406911928651,0.21084474603807213,0.34166575570884944,0.36461775030874755,0.22134387351778656,0.19642857142857142,1.2800970277439194,1.158346338152699,56,43,1978,,0.19165649724810446,0.7282879643200987
crisis_2020,spx_no_vvix,h10_d05,LightGbmTuned,42,2229,253,0.5684939091915836,0.5684939091915836,0.40384615384615385,0.5727424749163881,0.21575760152178858,0.2304110992872656,0.2588946229155247,0.1541501976284585,0.10256410256410256,0.5844416316696214,0.5333014672650263,39,43,1978,50.0,0.29356023722670005,0.6229445692843631
crisis_2020,spx_no_vvix,h10_d05,LightGbmTuned,43,2229,253,0.5684939091915836,0.5684939091915836,0.40384615384615385,0.5727424749163881,0.21575760152178858,0.2304110992872656,0.2588946229155247,0.1541501976284585,0.10256410256410256,0.5844416316696214,0.5333014672650263,39,43,1978,50.0,0.29356023722670005,0.6229445692843631
crisis_2020,spx_no_vvix,h10_d05,LightGbmTuned,44,2229,253,0.5684939091915836,0.5684939091915836,0.40384615384615385,0.5727424749163881,0.21575760152178858,0.2304110992872656,0.2588946229155247,0.1541501976284585,0.10256410256410256,0.5844416316696214,0.5333014672650263,39,43,1978,50.0,0.29356023722670005,0.6229445692843631
crisis_2020,spx_no_vvix,h10_d05,LightGbmTuned,45,2229,253,0.5684939091915836,0.5684939091915836,0.40384615384615385,0.5727424749163881,0.21575760152178858,0.2304110992872656,0.2588946229155247,0.1541501976284585,0.10256410256410256,0.5844416316696214,0.5333014672650263,39,43,1978,50.0,0.29356023722670005,0.6229445692843631
crisis_2020,spx_no_vvix,h10_d05,LightGbmTuned,46,2229,253,0.5684939091915836,0.5684939091915836,0.40384615384615385,0.5727424749163881,0.21575760152178858,0.2304110992872656,0.2588946229155247,0.1541501976284585,0.10256410256410256,0.5844416316696214,0.5333014672650263,39,43,1978,50.0,0.29356023722670005,0.6229445692843631
crisis_2020,spx_no_vvix,h20_d07,LogisticRegressionL2,42,2229,253,0.38011965025310634,0.38011965025310634,0.8425925925925926,0.3119445431923214,0.1259401585774796,0.42974056687449447,0.44824532986979515,0.31620553359683795,0.075,0.6979623941306453,0.7503230134745602,80,41,1978,,0.1358192832510212,0.43120596983786985
crisis_2020,spx_no_vvix,h20_d07,LogisticRegressionL2,43,2229,253,0.38011965025310634,0.38011965025310634,0.8425925925925926,0.3119445431923214,0.1259401585774796,0.42974056687449447,0.44824532986979515,0.31620553359683795,0.075,0.6979623941306453,0.7503230134745602,80,41,1978,,0.1358192832510212,0.43120596983786985
crisis_2020,spx_no_vvix,h20_d07,LogisticRegressionL2,44,2229,253,0.38011965025310634,0.38011965025310634,0.8425925925925926,0.3119445431923214,0.1259401585774796,0.42974056687449447,0.44824532986979515,0.31620553359683795,0.075,0.6979623941306453,0.7503230134745602,80,41,1978,,0.1358192832510212,0.43120596983786985
crisis_2020,spx_no_vvix,h20_d07,LogisticRegressionL2,45,2229,253,0.38011965025310634,0.38011965025310634,0.8425925925925926,0.3119445431923214,0.1259401585774796,0.42974056687449447,0.44824532986979515,0.31620553359683795,0.075,0.6979623941306453,0.7503230134745602,80,41,1978,,0.1358192832510212,0.43120596983786985
crisis_2020,spx_no_vvix,h20_d07,LogisticRegressionL2,46,2229,253,0.38011965025310634,0.38011965025310634,0.8425925925925926,0.3119445431923214,0.1259401585774796,0.42974056687449447,0.44824532986979515,0.31620553359683795,0.075,0.6979623941306453,0.7503230134745602,80,41,1978,,0.1358192832510212,0.43120596983786985
crisis_2020,spx_no_vvix,h20_d07,LightGbmTuned,42,2229,253,0.4617464335020709,0.4617464335020709,0.6967592592592593,0.45227515108425165,0.17119761084437682,0.23556076720106017,0.27647611959798074,0.17786561264822134,0.044444444444444446,0.5069009510085428,0.5173523920375881,45,41,1978,50.0,0.3374715279080835,0.5944948772178157
crisis_2020,spx_no_vvix,h20_d07,LightGbmTuned,43,2229,253,0.4617464335020709,0.4617464335020709,0.6967592592592593,0.45227515108425165,0.17119761084437682,0.23556076720106017,0.27647611959798074,0.17786561264822134,0.044444444444444446,0.5069009510085428,0.5173523920375881,45,41,1978,50.0,0.3374715279080835,0.5944948772178157
crisis_2020,spx_no_vvix,h20_d07,LightGbmTuned,44,2229,253,0.4617464335020709,0.4617464335020709,0.6967592592592593,0.45227515108425165,0.17119761084437682,0.23556076720106017,0.27647611959798074,0.17786561264822134,0.044444444444444446,0.5069009510085428,0.5173523920375881,45,41,1978,50.0,0.3374715279080835,0.5944948772178157
crisis_2020,spx_no_vvix,h20_d07,LightGbmTuned,45,2229,253,0.4617464335020709,0.4617464335020709,0.6967592592592593,0.45227515108425165,0.17119761084437682,0.23556076720106017,0.27647611959798074,0.17786561264822134,0.044444444444444446,0.5069009510085428,0.5173523920375881,45,41,1978,50.0,0.3374715279080835,0.5944948772178157
crisis_2020,spx_no_vvix,h20_d07,LightGbmTuned,46,2229,253,0.4617464335020709,0.4617464335020709,0.6967592592592593,0.45227515108425165,0.17119761084437682,0.23556076720106017,0.27647611959798074,0.17786561264822134,0.044444444444444446,0.5069009510085428,0.5173523920375881,45,41,1978,50.0,0.3374715279080835,0.5944948772178157
