ablation_id,stress_def,model,fold_id,n_train,n_test,auc,pr_auc,brier,ece,threshold,alarm_rate,alarm_precision,drawdown_lift,severity_lift,n_alarms,n_events,n_test_eff,seed,calm_period_alarm_rate
global_scaler,h10_d05,VIXPercentileCalibrated,8,1851,125,0.6181885125184093,0.2794530886688585,0.20141888143717823,0.1743267754695667,0.11764705882352941,0.032,0.0,0.10620954942897795,,4,28,125,46,
global_scaler,h10_d05,HarRvThreshold,8,1851,125,0.5571428571428572,0.3300121345380805,0.24077276285520152,0.2244546716860475,0.15922581322867616,0.0970873786407767,0.4,1.0739472958483531,1.098636807216599,10,28,103,42,
global_scaler,h10_d05,HarRvThreshold,8,1851,125,0.5571428571428572,0.3300121345380805,0.24077276285520152,0.2244546716860475,0.15922581322867616,0.0970873786407767,0.4,1.0739472958483531,1.098636807216599,10,28,103,43,
global_scaler,h10_d05,HarRvThreshold,8,1851,125,0.5571428571428572,0.3300121345380805,0.24077276285520152,0.2244546716860475,0.15922581322867616,0.0970873786407767,0.4,1.0739472958483531,1.098636807216599,10,28,103,44,
global_scaler,h10_d05,HarRvThreshold,8,1851,125,0.5571428571428572,0.3300121345380805,0.24077276285520152,0.2244546716860475,0.15922581322867616,0.0970873786407767,0.4,1.0739472958483531,1.098636807216599,10,28,103,45,
global_scaler,h10_d05,HarRvThreshold,8,1851,125,0.5571428571428572,0.3300121345380805,0.24077276285520152,0.2244546716860475,0.15922581322867616,0.0970873786407767,0.4,1.0739472958483531,1.098636807216599,10,28,103,46,
global_scaler,h10_d05,LogisticRegressionL2,8,1851,125,0.5342415316642121,0.2744803626877759,0.2763094007509351,0.27419980970106494,0.8276027740154207,0.088,0.18181818181818182,0.7983666763312678,0.8942868002830718,11,28,125,42,
global_scaler,h10_d05,LogisticRegressionL2,8,1851,125,0.5342415316642121,0.2744803626877759,0.2763094007509351,0.27419980970106494,0.8276027740154207,0.088,0.18181818181818182,0.7983666763312678,0.8942868002830718,11,28,125,43,
global_scaler,h10_d05,LogisticRegressionL2,8,1851,125,0.5342415316642121,0.2744803626877759,0.2763094007509351,0.27419980970106494,0.8276027740154207,0.088,0.18181818181818182,0.7983666763312678,0.8942868002830718,11,28,125,44,
global_scaler,h10_d05,LogisticRegressionL2,8,1851,125,0.5342415316642121,0.2744803626877759,0.2763094007509351,0.27419980970106494,0.8276027740154207,0.088,0.18181818181818182,0.7983666763312678,0.8942868002830718,11,28,125,45,
global_scaler,h10_d05,LogisticRegressionL2,8,1851,125,0.5342415316642121,0.2744803626877759,0.2763094007509351,0.27419980970106494,0.8276027740154207,0.088,0.18181818181818182,0.7983666763312678,0.8942868002830718,11,28,125,46,
global_scaler,h10_d05,LightGbmTuned,8,1851,125,0.6049337260677468,0.26213329089542814,0.19971806350242066,0.1009081469395971,0.689384872679859,0.016,0.0,1.3712734271898526,,2,28,125,42,
global_scaler,h10_d05,LightGbmTuned,8,1851,125,0.6049337260677468,0.26213329089542814,0.19971806350242066,0.1009081469395971,0.689384872679859,0.016,0.0,1.3712734271898526,,2,28,125,43,
global_scaler,h10_d05,LightGbmTuned,8,1851,125,0.6049337260677468,0.26213329089542814,0.19971806350242066,0.1009081469395971,0.689384872679859,0.016,0.0,1.3712734271898526,,2,28,125,44,
global_scaler,h10_d05,LightGbmTuned,8,1851,125,0.6049337260677468,0.26213329089542814,0.19971806350242066,0.1009081469395971,0.689384872679859,0.016,0.0,1.3712734271898526,,2,28,125,45,
global_scaler,h10_d05,LightGbmTuned,8,1851,125,0.6049337260677468,0.26213329089542814,0.19971806350242066,0.1009081469395971,0.689384872679859,0.016,0.0,1.3712734271898526,,2,28,125,46,
global_scaler,h10_d05,NaiveBaseRate,9,1976,125,,,0.0038119375829795557,0.0617408906882591,0.06174089068825911,0.0,,,,0,0,125,42,0.0
global_scaler,h10_d05,NaiveBaseRate,9,1976,125,,,0.0038119375829795557,0.0617408906882591,0.06174089068825911,0.0,,,,0,0,125,43,0.0
global_scaler,h10_d05,NaiveBaseRate,9,1976,125,,,0.0038119375829795557,0.0617408906882591,0.06174089068825911,0.0,,,,0,0,125,44,0.0
global_scaler,h10_d05,NaiveBaseRate,9,1976,125,,,0.0038119375829795557,0.0617408906882591,0.06174089068825911,0.0,,,,0,0,125,45,0.0
global_scaler,h10_d05,NaiveBaseRate,9,1976,125,,,0.0038119375829795557,0.0617408906882591,0.06174089068825911,0.0,,,,0,0,125,46,0.0
global_scaler,h10_d05,VIXPercentileRaw,9,1976,125,,,0.34304687218279273,0.554085020242915,0.9500253036437247,0.0,,,,0,0,125,42,0.0
global_scaler,h10_d05,VIXPercentileRaw,9,1976,125,,,0.34304687218279273,0.554085020242915,0.9500253036437247,0.0,,,,0,0,125,43,0.0
global_scaler,h10_d05,VIXPercentileRaw,9,1976,125,,,0.34304687218279273,0.554085020242915,0.9500253036437247,0.0,,,,0,0,125,44,0.0
global_scaler,h10_d05,VIXPercentileRaw,9,1976,125,,,0.34304687218279273,0.554085020242915,0.9500253036437247,0.0,,,,0,0,125,45,0.0
global_scaler,h10_d05,VIXPercentileRaw,9,1976,125,,,0.34304687218279273,0.554085020242915,0.9500253036437247,0.0,,,,0,0,125,46,0.0
global_scaler,h10_d05,VIXPercentileCalibrated,9,1976,125,,,0.003990457879315864,0.057258152421735896,0.13861386138613863,0.0,,,,0,0,125,42,0.0
global_scaler,h10_d05,VIXPercentileCalibrated,9,1976,125,,,0.003990457879315864,0.057258152421735896,0.13861386138613863,0.0,,,,0,0,125,43,0.0
global_scaler,h10_d05,VIXPercentileCalibrated,9,1976,125,,,0.003990457879315864,0.057258152421735896,0.13861386138613863,0.0,,,,0,0,125,44,0.0
global_scaler,h10_d05,VIXPercentileCalibrated,9,1976,125,,,0.003990457879315864,0.057258152421735896,0.13861386138613863,0.0,,,,0,0,125,45,0.0
global_scaler,h10_d05,VIXPercentileCalibrated,9,1976,125,,,0.003990457879315864,0.057258152421735896,0.13861386138613863,0.0,,,,0,0,125,46,0.0
global_scaler,h10_d05,HarRvThreshold,9,1976,125,,,0.001095851854886303,0.02737424204932471,0.1678978305159221,0.0,,,,0,0,103,42,0.0
global_scaler,h10_d05,HarRvThreshold,9,1976,125,,,0.001095851854886303,0.02737424204932471,0.1678978305159221,0.0,,,,0,0,103,43,0.0
global_scaler,h10_d05,HarRvThreshold,9,1976,125,,,0.001095851854886303,0.02737424204932471,0.1678978305159221,0.0,,,,0,0,103,44,0.0
global_scaler,h10_d05,HarRvThreshold,9,1976,125,,,0.001095851854886303,0.02737424204932471,0.1678978305159221,0.0,,,,0,0,103,45,0.0
global_scaler,h10_d05,HarRvThreshold,9,1976,125,,,0.001095851854886303,0.02737424204932471,0.1678978305159221,0.0,,,,0,0,103,46,0.0
global_scaler,h10_d05,LogisticRegressionL2,9,1976,125,,,0.22964310305855218,0.4135047558892886,0.8358071173538288,0.048,0.0,0.20881105347024786,,6,0,125,42,0.048
global_scaler,h10_d05,LogisticRegressionL2,9,1976,125,,,0.22964310305855218,0.4135047558892886,0.8358071173538288,0.048,0.0,0.20881105347024786,,6,0,125,43,0.048
global_scaler,h10_d05,LogisticRegressionL2,9,1976,125,,,0.22964310305855218,0.4135047558892886,0.8358071173538288,0.048,0.0,0.20881105347024786,,6,0,125,44,0.048
global_scaler,h10_d05,LogisticRegressionL2,9,1976,125,,,0.22964310305855218,0.4135047558892886,0.8358071173538288,0.048,0.0,0.20881105347024786,,6,0,125,45,0.048
global_scaler,h10_d05,LogisticRegressionL2,9,1976,125,,,0.22964310305855218,0.4135047558892886,0.8358071173538288,0.048,0.0,0.20881105347024786,,6,0,125,46,0.048
global_scaler,h10_d05,LightGbmTuned,9,1976,125,,,0.10199387274521146,0.23739287636478373,0.7655049561566456,0.064,0.0,0.3532045849702078,,8,0,125,42,0.064
global_scaler,h10_d05,LightGbmTuned,9,1976,125,,,0.10199387274521146,0.23739287636478373,0.7655049561566456,0.064,0.0,0.3532045849702078,,8,0,125,43,0.064
global_scaler,h10_d05,LightGbmTuned,9,1976,125,,,0.10199387274521146,0.23739287636478373,0.7655049561566456,0.064,0.0,0.3532045849702078,,8,0,125,44,0.064
global_scaler,h10_d05,LightGbmTuned,9,1976,125,,,0.10199387274521146,0.23739287636478373,0.7655049561566456,0.064,0.0,0.3532045849702078,,8,0,125,45,0.064
global_scaler,h10_d05,LightGbmTuned,9,1976,125,,,0.10199387274521146,0.23739287636478373,0.7655049561566456,0.064,0.0,0.3532045849702078,,8,0,125,46,0.064
global_scaler,h10_d05,NaiveBaseRate,10,2101,127,0.5,0.047244094488188976,0.04512923801137625,0.010823492375209416,0.058067586863398385,0.0,,,,0,6,127,42,
global_scaler,h10_d05,NaiveBaseRate,10,2101,127,0.5,0.047244094488188976,0.04512923801137625,0.010823492375209416,0.058067586863398385,0.0,,,,0,6,127,43,
global_scaler,h10_d05,NaiveBaseRate,10,2101,127,0.5,0.047244094488188976,0.04512923801137625,0.010823492375209416,0.058067586863398385,0.0,,,,0,6,127,44,
global_scaler,h10_d05,NaiveBaseRate,10,2101,127,0.5,0.047244094488188976,0.04512923801137625,0.010823492375209416,0.058067586863398385,0.0,,,,0,6,127,45,
global_scaler,h10_d05,NaiveBaseRate,10,2101,127,0.5,0.047244094488188976,0.04512923801137625,0.010823492375209416,0.058067586863398385,0.0,,,,0,6,127,46,
global_scaler,h10_d05,VIXPercentileRaw,10,2101,127,0.18457300275482091,0.03220156264178567,0.28718016253222756,0.4114576111113193,0.9500237981913374,0.0,,,,0,6,127,42,
global_scaler,h10_d05,VIXPercentileRaw,10,2101,127,0.18457300275482091,0.03220156264178567,0.28718016253222756,0.4114576111113193,0.9500237981913374,0.0,,,,0,6,127,43,
